timestamp,open,high,low,close,volume
2021-01-14 16:34:00,129.1300,129.1400,129.1000,129.1000,2443
2021-01-14 16:33:00,129.1500,129.1500,129.1000,129.1000,5226
2021-01-14 16:32:00,129.1800,129.1800,129.1200,129.1200,5960
2021-01-14 16:31:00,129.1600,129.1700,129.1400,129.1700,9389
2021-01-14 16:30:00,129.1698,129.1700,129.1500,129.1600,3769
2021-01-14 16:29:00,129.1500,129.1700,129.1500,129.1500,1277
2021-01-14 16:28:00,129.1200,129.1600,129.1200,129.1600,3247
2021-01-14 16:27:00,129.1198,129.1400,129.1198,129.1398,2106
2021-01-14 16:26:00,129.1000,129.1200,129.1000,129.1000,2566
2021-01-14 16:25:00,129.0902,129.1000,129.0902,129.1000,1034
2021-01-14 16:24:00,129.1100,129.1100,129.1000,129.1000,4683
2021-01-14 16:23:00,129.1100,129.1200,129.1000,129.1200,2697
2021-01-14 16:22:00,129.1000,129.1100,129.1000,129.1002,1135
2021-01-14 16:21:00,129.1098,129.1100,129.1000,129.1000,1216
2021-01-14 16:20:00,129.1300,129.1300,129.1000,129.1300,3893
2021-01-14 16:19:00,129.1500,129.1500,129.1100,129.1500,2879
2021-01-14 16:18:00,129.1098,129.1800,129.1000,129.1002,5177
2021-01-14 16:17:00,129.1000,129.1100,129.1000,129.1000,1386
2021-01-14 16:16:00,129.0400,129.1200,129.0400,129.1000,10009
2021-01-14 16:15:00,129.0500,129.0900,129.0400,129.0400,1989
2021-01-14 16:14:00,129.0300,129.0500,129.0300,129.0500,11955
2021-01-14 16:13:00,129.0200,129.0300,129.0000,129.0300,15006
2021-01-14 16:12:00,129.0000,129.0400,129.0000,129.0000,5879
2021-01-14 16:11:00,129.0500,129.0900,128.9293,129.0500,16658
2021-01-14 16:10:00,128.9900,129.1000,128.9900,129.0000,21798
2021-01-14 16:09:00,128.9600,128.9998,128.9400,128.9400,845588
2021-01-14 16:08:00,129.0000,129.0000,128.9100,128.9100,16105
2021-01-14 16:07:00,129.0400,129.0400,129.0000,129.0200,3109
2021-01-14 16:06:00,129.0300,129.0500,129.0200,129.0500,4267
2021-01-14 16:05:00,129.0000,129.0500,128.9500,129.0500,364629
2021-01-14 16:04:00,128.9100,129.0300,128.9100,129.0000,1601541
2021-01-14 16:03:00,129.0100,129.0600,128.9100,128.9100,89872
2021-01-14 16:02:00,129.0000,129.1400,128.9100,129.0200,31029
2021-01-14 16:01:00,128.9100,129.1800,128.9100,129.0000,1185585
2021-01-14 16:00:00,128.9700,129.3500,128.9000,128.9200,1340289
2021-01-14 15:59:00,128.8650,129.0500,128.8200,128.9800,719530
2021-01-14 15:58:00,128.8993,128.9200,128.8100,128.8699,415935
2021-01-14 15:57:00,128.9100,128.9700,128.8100,128.9062,399816
2021-01-14 15:56:00,128.8300,128.9500,128.8200,128.9100,479582
2021-01-14 15:55:00,128.8900,129.0000,128.7600,128.8300,560925
2021-01-14 15:54:00,128.9300,128.9700,128.8600,128.9000,228488
2021-01-14 15:53:00,129.0200,129.0700,128.8500,128.9400,307909
2021-01-14 15:52:00,129.0100,129.0800,128.9700,129.0200,253939
2021-01-14 15:51:00,129.0800,129.1000,128.8700,129.0199,513017
2021-01-14 15:50:00,129.1100,129.1300,129.0400,129.0600,225245
2021-01-14 15:49:00,129.2550,129.8662,129.0800,129.1050,259992
2021-01-14 15:48:00,129.2901,129.3400,129.2550,129.2550,152538
2021-01-14 15:47:00,129.3199,129.4000,129.2908,129.2950,178336
2021-01-14 15:46:00,129.3600,129.3900,129.3001,129.3200,199885
2021-01-14 15:45:00,129.3650,129.4100,129.3100,129.3650,206735
2021-01-14 15:44:00,129.3500,129.4400,129.3450,129.3700,185085
2021-01-14 15:43:00,129.3455,129.3850,129.3202,129.3458,134673
2021-01-14 15:42:00,129.2875,129.3800,129.2850,129.3500,152507
2021-01-14 15:41:00,129.4092,129.4200,129.2200,129.2805,257732
2021-01-14 15:40:00,129.3400,129.4400,129.3326,129.4050,231507
2021-01-14 15:39:00,129.2400,129.3513,129.2300,129.3300,240922
2021-01-14 15:38:00,129.1850,129.2700,129.1800,129.2400,185630
2021-01-14 15:37:00,129.2276,129.2400,129.1700,129.1845,137008
2021-01-14 15:36:00,129.2000,129.2450,129.1600,129.2250,182657
2021-01-14 15:35:00,129.1308,129.2300,129.1300,129.2011,246540
2021-01-14 15:34:00,129.0750,129.1504,129.0700,129.1350,256178
2021-01-14 15:33:00,129.0200,129.1200,129.0000,129.0769,228897
2021-01-14 15:32:00,129.0500,129.1200,129.0000,129.0229,341938
2021-01-14 15:31:00,129.0400,129.1600,128.9400,129.0499,346797
2021-01-14 15:30:00,129.0000,129.0900,128.9900,129.0300,235641
2021-01-14 15:29:00,129.0700,129.0700,128.9700,129.0000,224637
2021-01-14 15:28:00,129.0650,129.1182,129.0341,129.0700,202338
2021-01-14 15:27:00,129.0924,129.0924,129.0100,129.0600,221994
2021-01-14 15:26:00,129.1050,129.1798,129.0200,129.0900,162921
2021-01-14 15:25:00,129.1000,129.2100,129.0500,129.1000,197440
2021-01-14 15:24:00,129.1350,129.1550,129.0801,129.1000,145217
2021-01-14 15:23:00,129.1600,129.2800,129.1284,129.1301,1133691
2021-01-14 15:22:00,129.0684,129.2100,128.9683,129.1700,357617
2021-01-14 15:21:00,128.9600,129.0800,128.9000,129.0600,338730
2021-01-14 15:20:00,129.0699,129.0800,128.9100,128.9655,1758808
2021-01-14 15:19:00,129.1200,129.1600,129.0499,129.0515,233056
2021-01-14 15:18:00,129.2400,129.2650,129.1100,129.1300,237346
2021-01-14 15:17:00,129.2600,129.2600,129.2000,129.2401,139588
2021-01-14 15:16:00,129.2900,129.3500,129.2400,129.2609,176935
2021-01-14 15:15:00,129.3050,129.3300,129.2600,129.3000,171129
2021-01-14 15:14:00,129.3200,129.3200,129.2000,129.3071,293344
2021-01-14 15:13:00,129.4100,129.4150,129.2800,129.3150,192191
2021-01-14 15:12:00,129.5400,129.5500,129.3800,129.4000,221432
2021-01-14 15:11:00,129.5108,129.5502,129.5001,129.5408,88233
2021-01-14 15:10:00,129.5900,129.5900,129.5100,129.5100,95522
2021-01-14 15:09:00,129.5601,129.6000,129.5200,129.5984,92481
2021-01-14 15:08:00,129.5530,129.5800,129.5200,129.5600,92199
2021-01-14 15:07:00,129.5643,129.5916,129.5475,129.5590,94034
2021-01-14 15:06:00,129.6100,129.6300,129.5550,129.5650,104782
2021-01-14 15:05:00,129.6201,129.6400,129.5900,129.6150,148334
2021-01-14 15:04:00,129.5700,129.6300,129.5600,129.6200,121680
2021-01-14 15:03:00,129.6322,129.6500,129.5550,129.5700,149924
2021-01-14 15:02:00,129.6700,129.7300,129.6300,129.6400,225840
2021-01-14 15:01:00,129.6231,129.6700,129.5700,129.6600,194325
2021-01-14 15:00:00,129.5350,129.6300,129.5100,129.6250,109966
2021-01-14 14:59:00,129.4900,129.5500,129.4523,129.5368,153061
2021-01-14 14:58:00,129.3900,129.5000,129.3800,129.4872,184813
2021-01-14 14:57:00,129.3900,129.4300,129.3850,129.4000,130918
2021-01-14 14:56:00,129.3789,129.4100,129.3502,129.3950,196207
2021-01-14 14:55:00,129.3899,129.4100,129.2900,129.3750,302685
2021-01-14 14:54:00,129.4342,129.4400,129.3700,129.3850,130990
2021-01-14 14:53:00,129.4200,129.4400,129.4000,129.4250,77241
2021-01-14 14:52:00,129.4184,129.4600,129.3901,129.4200,146281
2021-01-14 14:51:00,129.4550,129.5100,129.4200,129.4200,145443
2021-01-14 14:50:00,129.4650,129.4800,129.4400,129.4600,80273
2021-01-14 14:49:00,129.4700,129.4701,129.4300,129.4650,100703
2021-01-14 14:48:00,129.4050,129.4800,129.4000,129.4701,101006
2021-01-14 14:47:00,129.3900,129.4250,129.3800,129.4000,65021
2021-01-14 14:46:00,129.4600,129.4650,129.3600,129.3867,124669
2021-01-14 14:45:00,129.4350,129.4700,129.4000,129.4500,88679
2021-01-14 14:44:00,129.4700,129.4799,129.4100,129.4302,95994
2021-01-14 14:43:00,129.4900,129.5200,129.4500,129.4700,177378
2021-01-14 14:42:00,129.4408,129.5000,129.4300,129.4893,114004
2021-01-14 14:41:00,129.4000,129.4500,129.3900,129.4450,69546
2021-01-14 14:40:00,129.3843,129.4500,129.3700,129.4000,93137
2021-01-14 14:39:00,129.4029,129.4200,129.3700,129.3893,130106
2021-01-14 14:38:00,129.4201,129.4700,129.4000,129.4100,110078
2021-01-14 14:37:00,129.4500,129.4850,129.4300,129.4300,74261
2021-01-14 14:36:00,129.4352,129.4800,129.4100,129.4400,87401
2021-01-14 14:35:00,129.4654,129.4700,129.4250,129.4307,69633
2021-01-14 14:34:00,129.4400,129.4800,129.4300,129.4600,104492
2021-01-14 14:33:00,129.4801,129.4900,129.4200,129.4499,99009
2021-01-14 14:32:00,129.5000,129.5100,129.4600,129.4900,70358
2021-01-14 14:31:00,129.4708,129.5100,129.4400,129.5000,125759
2021-01-14 14:30:00,129.4600,129.4900,129.4200,129.4719,111999
2021-01-14 14:29:00,129.4001,129.4600,129.4000,129.4550,88981
2021-01-14 14:28:00,129.4050,129.4500,129.3900,129.4001,120583
2021-01-14 14:27:00,129.3850,129.4300,129.3700,129.4084,133876
2021-01-14 14:26:00,129.5100,129.5200,129.3500,129.3900,227087
2021-01-14 14:25:00,129.5100,129.5326,129.4800,129.5150,92442
2021-01-14 14:24:00,129.5200,129.5300,129.4800,129.5108,90803
2021-01-14 14:23:00,129.5650,129.5650,129.4700,129.5389,180022
2021-01-14 14:22:00,129.6400,129.6400,129.5550,129.5699,128446
2021-01-14 14:21:00,129.6590,129.7000,129.6300,129.6450,138335
2021-01-14 14:20:00,129.7050,129.7400,129.6450,129.6550,197657
2021-01-14 14:19:00,129.5431,129.7300,129.5200,129.7001,243996
2021-01-14 14:18:00,129.5308,129.5600,129.5250,129.5470,86847
2021-01-14 14:17:00,129.5599,129.5700,129.5200,129.5400,101790
2021-01-14 14:16:00,129.5300,129.5800,129.5200,129.5575,171416
2021-01-14 14:15:00,129.5050,129.5200,129.4600,129.5200,89011
2021-01-14 14:14:00,129.4500,129.5100,129.4450,129.5030,164927
2021-01-14 14:13:00,129.4996,129.4996,129.4100,129.4466,153283
2021-01-14 14:12:00,129.5393,129.5400,129.4500,129.4930,152680
2021-01-14 14:11:00,129.5550,129.5900,129.5300,129.5300,136190
2021-01-14 14:10:00,129.5550,129.5800,129.5300,129.5600,99937
2021-01-14 14:09:00,129.5290,129.5800,129.5200,129.5548,144621
2021-01-14 14:08:00,129.5300,129.5500,129.4800,129.5200,80172
2021-01-14 14:07:00,129.5600,129.5700,129.4800,129.5300,155469
2021-01-14 14:06:00,129.5284,129.6000,129.5200,129.5600,143617
2021-01-14 14:05:00,129.5900,129.5900,129.4968,129.5300,120220
2021-01-14 14:04:00,129.5900,129.6085,129.5600,129.5900,95127
2021-01-14 14:03:00,129.6050,129.6400,129.5700,129.6000,96329
2021-01-14 14:02:00,129.5193,129.6839,129.5000,129.6042,212046
2021-01-14 14:01:00,129.5200,129.5800,129.4600,129.5200,361672
2021-01-14 14:00:00,129.5750,129.5993,129.5000,129.5300,210357
2021-01-14 13:59:00,129.6200,129.6700,129.5700,129.5850,116550
2021-01-14 13:58:00,129.6800,129.6975,129.5950,129.6238,142557
2021-01-14 13:57:00,129.6300,129.6899,129.6300,129.6800,95925
2021-01-14 13:56:00,129.6295,129.6600,129.6000,129.6276,181164
2021-01-14 13:55:00,129.6601,129.6697,129.6200,129.6250,104838
2021-01-14 13:54:00,129.6916,129.7000,129.6400,129.6700,110679
2021-01-14 13:53:00,129.7560,129.7560,129.6600,129.6950,181716
2021-01-14 13:52:00,129.8300,129.8350,129.7500,129.7500,86134
2021-01-14 13:51:00,129.8500,129.8550,129.8000,129.8300,106195
2021-01-14 13:50:00,129.8362,129.8500,129.8000,129.8400,90807
2021-01-14 13:49:00,129.8516,129.9000,129.8300,129.8300,83884
2021-01-14 13:48:00,129.8100,129.8600,129.7800,129.8500,85248
2021-01-14 13:47:00,129.8299,129.8399,129.8000,129.8050,60680
2021-01-14 13:46:00,129.8400,129.8400,129.8101,129.8250,50228
2021-01-14 13:45:00,129.8100,129.9100,129.7800,129.8300,212915
2021-01-14 13:44:00,129.8057,129.8200,129.7700,129.8100,73171
2021-01-14 13:43:00,129.8030,129.8300,129.7800,129.8100,71590
2021-01-14 13:42:00,129.8296,129.8650,129.8000,129.8000,130675
2021-01-14 13:41:00,129.7965,129.8300,129.7901,129.8241,71832
2021-01-14 13:40:00,129.8100,129.8200,129.7800,129.7900,78161
2021-01-14 13:39:00,129.8299,129.8499,129.8050,129.8150,102203
2021-01-14 13:38:00,129.7561,129.8390,129.7400,129.8168,143818
2021-01-14 13:37:00,129.7041,129.7700,129.6800,129.7532,103871
2021-01-14 13:36:00,129.6850,129.7250,129.6700,129.7050,94732
2021-01-14 13:35:00,129.7500,129.7500,129.6315,129.6842,128723
2021-01-14 13:34:00,129.7600,129.7700,129.7100,129.7571,92444
2021-01-14 13:33:00,129.7434,129.7600,129.7200,129.7600,85711
2021-01-14 13:32:00,129.7250,129.8000,129.7000,129.7400,120347
2021-01-14 13:31:00,129.7700,129.7700,129.7200,129.7200,127171
2021-01-14 13:30:00,129.7850,129.8000,129.7400,129.7731,104872
2021-01-14 13:29:00,129.8368,129.8400,129.7800,129.7800,79171
2021-01-14 13:28:00,129.7593,129.8400,129.7200,129.8392,127550
2021-01-14 13:27:00,129.7500,129.8081,129.7300,129.7600,120626
2021-01-14 13:26:00,129.8700,129.9099,129.7500,129.7550,127640
2021-01-14 13:25:00,129.9330,129.9500,129.8600,129.8785,60320
2021-01-14 13:24:00,129.8950,129.9550,129.8500,129.9400,94647
2021-01-14 13:23:00,129.9196,129.9900,129.8600,129.8900,128557
2021-01-14 13:22:00,129.7900,130.0600,129.7900,129.9169,275992
2021-01-14 13:21:00,129.8600,129.8600,129.7789,129.7850,141749
2021-01-14 13:20:00,129.8700,129.8900,129.8450,129.8697,71322
2021-01-14 13:19:00,129.9050,129.9074,129.8600,129.8750,75278
2021-01-14 13:18:00,129.8600,129.9300,129.8500,129.9068,87999
2021-01-14 13:17:00,129.9000,129.9000,129.8500,129.8600,101123
2021-01-14 13:16:00,129.9300,129.9300,129.8400,129.8900,145020
2021-01-14 13:15:00,129.9307,129.9631,129.9150,129.9200,61434
2021-01-14 13:14:00,129.9450,129.9600,129.9149,129.9350,61518
2021-01-14 13:13:00,129.9607,129.9750,129.9300,129.9450,60417
2021-01-14 13:12:00,130.0017,130.0100,129.9400,129.9692,92948
2021-01-14 13:11:00,130.0066,130.0099,129.9400,130.0008,149512
2021-01-14 13:10:00,130.0000,130.0203,129.9800,130.0017,65386
2021-01-14 13:09:00,130.0300,130.0400,130.0007,130.0086,62001
2021-01-14 13:08:00,130.0250,130.0400,129.9850,130.0250,102339
2021-01-14 13:07:00,130.0000,130.0385,129.9950,130.0252,77317
2021-01-14 13:06:00,130.0200,130.0393,129.9800,129.9950,96195
2021-01-14 13:05:00,130.0399,130.0500,130.0000,130.0100,95494
2021-01-14 13:04:00,130.0500,130.0550,129.9750,130.0350,179618
2021-01-14 13:03:00,130.1106,130.1200,130.0300,130.0500,97258
2021-01-14 13:02:00,130.0999,130.1300,130.0700,130.1137,96323
2021-01-14 13:01:00,130.1323,130.1326,130.0500,130.0930,146875
2021-01-14 13:00:00,130.1400,130.1500,130.0900,130.1300,98777
2021-01-14 12:59:00,130.1450,130.1600,130.0900,130.1398,107768
2021-01-14 12:58:00,130.1400,130.1899,130.1100,130.1450,160867
2021-01-14 12:57:00,130.0800,130.2000,130.0800,130.1467,229527
2021-01-14 12:56:00,129.9700,130.0800,129.9700,130.0750,222066
2021-01-14 12:55:00,129.9350,129.9800,129.8900,129.9752,165505
2021-01-14 12:54:00,129.8650,129.9400,129.8600,129.9400,151052
2021-01-14 12:53:00,129.8709,129.9299,129.8500,129.8650,174243
2021-01-14 12:52:00,129.7950,129.9100,129.7900,129.8744,161549
2021-01-14 12:51:00,129.7100,129.8299,129.7000,129.7950,164525
2021-01-14 12:50:00,129.6500,129.7400,129.6200,129.7200,136626
2021-01-14 12:49:00,129.6600,129.6677,129.6100,129.6510,80842
2021-01-14 12:48:00,129.6600,129.7100,129.6400,129.6650,123238
2021-01-14 12:47:00,129.5750,129.6600,129.5500,129.6550,121894
2021-01-14 12:46:00,129.6350,129.6350,129.5400,129.5700,171330
2021-01-14 12:45:00,129.7040,129.7100,129.6200,129.6338,113965
2021-01-14 12:44:00,129.6550,129.7200,129.6268,129.7000,166234
2021-01-14 12:43:00,129.6150,129.6885,129.5400,129.6533,340570
2021-01-14 12:42:00,129.7700,129.7730,129.6100,129.6198,211901
2021-01-14 12:41:00,129.8300,129.8300,129.7100,129.7600,241785
2021-01-14 12:40:00,129.8208,129.8598,129.7800,129.8300,132796
2021-01-14 12:39:00,129.8193,129.8600,129.8100,129.8250,75088
2021-01-14 12:38:00,129.8799,129.9050,129.8000,129.8101,150705
2021-01-14 12:37:00,129.8499,129.9000,129.8300,129.8760,136609
2021-01-14 12:36:00,130.0250,130.0400,129.8400,129.8424,138056
2021-01-14 12:35:00,130.0300,130.0585,129.9600,130.0300,74418
2021-01-14 12:34:00,130.0300,130.0500,130.0000,130.0264,62750
2021-01-14 12:33:00,130.0100,130.0300,129.9701,130.0195,81075
2021-01-14 12:32:00,130.0500,130.0500,129.9800,130.0200,114686
2021-01-14 12:31:00,130.0200,130.0800,130.0100,130.0500,106898
2021-01-14 12:30:00,130.0200,130.0400,129.9950,130.0200,87741
2021-01-14 12:29:00,130.0139,130.0300,129.9800,130.0200,79131
2021-01-14 12:28:00,130.0000,130.0499,130.0000,130.0100,91814
2021-01-14 12:27:00,130.0700,130.0800,130.0000,130.0010,118678
2021-01-14 12:26:00,130.0600,130.0800,130.0300,130.0734,94759
2021-01-14 12:25:00,130.0300,130.0800,130.0150,130.0700,78478
2021-01-14 12:24:00,130.0600,130.0800,130.0149,130.0250,97279
2021-01-14 12:23:00,130.0300,130.0800,130.0200,130.0599,99940
2021-01-14 12:22:00,130.0050,130.0650,129.9903,130.0250,118866
2021-01-14 12:21:00,129.9900,130.0300,129.9811,130.0058,99777
2021-01-14 12:20:00,130.0230,130.0500,129.9801,129.9801,100770
2021-01-14 12:19:00,130.0200,130.0500,129.9900,130.0207,95951
2021-01-14 12:18:00,129.9950,130.0399,129.9850,130.0294,100967
2021-01-14 12:17:00,129.9300,129.9994,129.9110,129.9994,72191
2021-01-14 12:16:00,130.0084,130.0477,129.9201,129.9392,143087
2021-01-14 12:15:00,129.9100,130.0200,129.8900,130.0185,201272
2021-01-14 12:14:00,129.9400,129.9500,129.9024,129.9150,70511
2021-01-14 12:13:00,129.9500,129.9550,129.8800,129.9460,109777
2021-01-14 12:12:00,129.8600,129.9550,129.8400,129.9500,173988
2021-01-14 12:11:00,129.8301,129.8800,129.7600,129.8600,216182
2021-01-14 12:10:00,129.9648,129.9648,129.8300,129.8400,193305
2021-01-14 12:09:00,130.0100,130.0100,129.9600,129.9750,65482
2021-01-14 12:08:00,130.0300,130.0300,129.9707,130.0050,108807
2021-01-14 12:07:00,130.0097,130.0800,130.0000,130.0201,224380
2021-01-14 12:06:00,130.0000,130.0100,129.9400,130.0000,82659
2021-01-14 12:05:00,129.9600,130.0200,129.9400,129.9900,83133
2021-01-14 12:04:00,130.0193,130.0193,129.9550,129.9692,90984
2021-01-14 12:03:00,130.0550,130.0700,129.9800,130.0108,111786
2021-01-14 12:02:00,129.9394,130.0800,129.9394,130.0550,247179
2021-01-14 12:01:00,129.9950,129.9950,129.9050,129.9500,104126
2021-01-14 12:00:00,129.9700,130.0100,129.9550,129.9999,99136
2021-01-14 11:59:00,129.9650,130.0000,129.9400,129.9600,111979
2021-01-14 11:58:00,129.9018,130.0200,129.8600,129.9700,167724
2021-01-14 11:57:00,129.9000,129.9800,129.8700,129.9000,109139
2021-01-14 11:56:00,129.9900,130.0100,129.8950,129.9100,171199
2021-01-14 11:55:00,130.0190,130.0377,129.9600,129.9950,95930
2021-01-14 11:54:00,129.9499,130.0450,129.9100,130.0100,120905
2021-01-14 11:53:00,130.0050,130.0050,129.9100,129.9401,141850
2021-01-14 11:52:00,130.0400,130.0652,129.9781,130.0050,114768
2021-01-14 11:51:00,129.9566,130.0500,129.9300,130.0450,136900
2021-01-14 11:50:00,130.0068,130.0190,129.9200,129.9566,175682
2021-01-14 11:49:00,130.0600,130.0650,129.9800,130.0000,328877
2021-01-14 11:48:00,130.1100,130.1300,130.0500,130.0600,158558
2021-01-14 11:47:00,130.1250,130.1700,130.1100,130.1190,84582
2021-01-14 11:46:00,130.2185,130.2600,130.1100,130.1200,104782
2021-01-14 11:45:00,130.2000,130.2400,130.1800,130.2100,82277
2021-01-14 11:44:00,130.2097,130.2600,130.1750,130.1950,83920
2021-01-14 11:43:00,130.2200,130.2300,130.1600,130.2001,76231
2021-01-14 11:42:00,130.2150,130.2500,130.1601,130.2100,105235
2021-01-14 11:41:00,130.1500,130.2500,130.1224,130.2100,117933
2021-01-14 11:40:00,130.1800,130.1800,130.0500,130.1500,242118
2021-01-14 11:39:00,130.2500,130.2500,130.1300,130.1800,265934
2021-01-14 11:38:00,130.2750,130.2800,130.2136,130.2500,91864
2021-01-14 11:37:00,130.3550,130.3650,130.2400,130.2647,121126
2021-01-14 11:36:00,130.4100,130.4200,130.2000,130.3600,260489
2021-01-14 11:35:00,130.4300,130.5094,130.4100,130.4200,170184
2021-01-14 11:34:00,130.4250,130.4599,130.4100,130.4300,140025
2021-01-14 11:33:00,130.4000,130.4500,130.3600,130.4300,125120
2021-01-14 11:32:00,130.3200,130.4050,130.3100,130.3908,129248
2021-01-14 11:31:00,130.3975,130.4000,130.3200,130.3300,95230
2021-01-14 11:30:00,130.3799,130.4100,130.3323,130.3950,115287
2021-01-14 11:29:00,130.3300,130.3800,130.2800,130.3750,114591
2021-01-14 11:28:00,130.3193,130.4000,130.3084,130.3392,128787
2021-01-14 11:27:00,130.3707,130.3707,130.2811,130.3100,127860
2021-01-14 11:26:00,130.3250,130.3700,130.2600,130.3600,130123
2021-01-14 11:25:00,130.2600,130.3400,130.1700,130.3300,183284
2021-01-14 11:24:00,130.2600,130.2800,130.2000,130.2500,104706
2021-01-14 11:23:00,130.2500,130.2900,130.2100,130.2500,120557
2021-01-14 11:22:00,130.2700,130.3000,130.2000,130.2500,199062
2021-01-14 11:21:00,130.1700,130.2870,130.1700,130.2700,149637
2021-01-14 11:20:00,130.2050,130.2599,130.1500,130.1800,231285
2021-01-14 11:19:00,130.3350,130.3636,130.1900,130.2000,251822
2021-01-14 11:18:00,130.4400,130.4500,130.3320,130.3399,150846
2021-01-14 11:17:00,130.6050,130.6100,130.4300,130.4500,116794
2021-01-14 11:16:00,130.6300,130.7000,130.5500,130.6099,183314
2021-01-14 11:15:00,130.4250,130.6699,130.4250,130.6308,213006
2021-01-14 11:14:00,130.5400,130.5500,130.4300,130.4300,100339
2021-01-14 11:13:00,130.5330,130.5700,130.4700,130.5350,129111
2021-01-14 11:12:00,130.5000,130.5700,130.4900,130.5350,158108
2021-01-14 11:11:00,130.4000,130.5500,130.3700,130.5026,140375
2021-01-14 11:10:00,130.3500,130.4500,130.3400,130.4002,132737
2021-01-14 11:09:00,130.4900,130.5700,130.3402,130.3584,206001
2021-01-14 11:08:00,130.4450,130.5093,130.4318,130.4801,96725
2021-01-14 11:07:00,130.5100,130.5150,130.4399,130.4450,108818
2021-01-14 11:06:00,130.4325,130.5400,130.4307,130.5100,125889
2021-01-14 11:05:00,130.5400,130.5500,130.4200,130.4350,153030
2021-01-14 11:04:00,130.4679,130.5900,130.4300,130.5450,156023
2021-01-14 11:03:00,130.5650,130.5750,130.4100,130.4655,263171
2021-01-14 11:02:00,130.6300,130.6500,130.5200,130.5650,128272
2021-01-14 11:01:00,130.6300,130.6600,130.5800,130.6200,143014
2021-01-14 11:00:00,130.5600,130.6593,130.5400,130.6229,182233
2021-01-14 10:59:00,130.5100,130.5700,130.4800,130.5700,144029
2021-01-14 10:58:00,130.5100,130.5900,130.4700,130.5100,235206
2021-01-14 10:57:00,130.5600,130.6400,130.5000,130.5200,194242
2021-01-14 10:56:00,130.6601,130.6900,130.5300,130.5600,204079
2021-01-14 10:55:00,130.7850,130.7934,130.6500,130.6799,190239
2021-01-14 10:54:00,130.8350,130.8700,130.7400,130.7980,201304
2021-01-14 10:53:00,130.7900,130.8499,130.7801,130.8400,135468
2021-01-14 10:52:00,130.8104,130.8600,130.7800,130.8000,212236
2021-01-14 10:51:00,130.7000,130.8550,130.7000,130.8200,289492
2021-01-14 10:50:00,130.6450,130.7400,130.6450,130.7050,164404
2021-01-14 10:49:00,130.7633,130.8100,130.6200,130.6500,345791
2021-01-14 10:48:00,130.7500,130.8000,130.7206,130.7600,232758
2021-01-14 10:47:00,130.6416,130.7700,130.6416,130.7506,299829
2021-01-14 10:46:00,130.6600,130.6782,130.6100,130.6400,212238
2021-01-14 10:45:00,130.6200,130.6800,130.6200,130.6553,176991
2021-01-14 10:44:00,130.5887,130.6429,130.5700,130.6100,228944
2021-01-14 10:43:00,130.6800,130.6950,130.5700,130.5869,261758
2021-01-14 10:42:00,130.4800,130.6800,130.4776,130.6700,398608
2021-01-14 10:41:00,130.4500,130.5500,130.4500,130.4800,179819
2021-01-14 10:40:00,130.4901,130.5600,130.4304,130.4400,369806
2021-01-14 10:39:00,130.2600,130.5000,130.2250,130.4998,273120
2021-01-14 10:38:00,130.1750,130.3396,130.1700,130.2700,300670
2021-01-14 10:37:00,130.1450,130.1800,130.0400,130.1759,245041
2021-01-14 10:36:00,130.2284,130.2300,130.0754,130.1493,234921
2021-01-14 10:35:00,130.3208,130.3400,130.1800,130.2200,266514
2021-01-14 10:34:00,130.3534,130.3700,130.2800,130.3202,241036
2021-01-14 10:33:00,130.4400,130.4900,130.3400,130.3450,328792
2021-01-14 10:32:00,130.3900,130.4493,130.3000,130.4401,300084
2021-01-14 10:31:00,130.2550,130.4200,130.2501,130.3900,417338
2021-01-14 10:30:00,130.1423,130.3600,130.1423,130.2550,405107
2021-01-14 10:29:00,130.0450,130.1900,130.0450,130.1500,351240
2021-01-14 10:28:00,130.0116,130.0600,129.9700,130.0450,205229
2021-01-14 10:27:00,129.9800,130.0700,129.9800,130.0100,208079
2021-01-14 10:26:00,129.8631,130.0600,129.8500,129.9900,249887
2021-01-14 10:25:00,129.8818,129.9300,129.8300,129.8643,181363
2021-01-14 10:24:00,129.7707,129.9200,129.7400,129.8937,228233
2021-01-14 10:23:00,129.9594,129.9594,129.7700,129.7760,256411
2021-01-14 10:22:00,129.9300,130.0300,129.9250,129.9593,170066
2021-01-14 10:21:00,130.0700,130.0700,129.9000,129.9300,247255
2021-01-14 10:20:00,130.0914,130.1700,130.0350,130.0650,276405
2021-01-14 10:19:00,130.1050,130.1100,130.0100,130.0904,171242
2021-01-14 10:18:00,130.0500,130.1300,130.0200,130.1050,193711
2021-01-14 10:17:00,129.9700,130.1175,129.9600,130.0600,239640
2021-01-14 10:16:00,129.9100,130.0400,129.8800,129.9615,224551
2021-01-14 10:15:00,129.9900,130.0100,129.8300,129.9200,260430
2021-01-14 10:14:00,129.9000,130.0900,129.8701,129.9984,466519
2021-01-14 10:13:00,129.6700,129.9300,129.6615,129.9100,395021
2021-01-14 10:12:00,129.7700,129.7700,129.6000,129.6793,357996
2021-01-14 10:11:00,129.7200,129.8100,129.7000,129.7744,265664
2021-01-14 10:10:00,129.7300,129.7900,129.6600,129.7101,341702
2021-01-14 10:09:00,129.9100,129.9500,129.7400,129.7401,313294
2021-01-14 10:08:00,129.8700,129.9700,129.8600,129.9100,191009
2021-01-14 10:07:00,129.8850,129.9700,129.8700,129.8800,227839
